Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L2548,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2555,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2566,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2589,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2595,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2602,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2607,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2614,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2624,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2631,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2638,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2648,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2684,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2703,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2707,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2713,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2720,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2725,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2732,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2749,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2756,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2766,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2772,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2784,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2791,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2802,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2825,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2831,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2843,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
