Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L2807,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2814,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2819,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2826,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2845,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2848,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2849,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2855,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2862,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2884,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2891,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2896,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2903,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2922,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2925,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2926,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2961,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2968,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2973,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2980,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2999,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3002,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3003,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3009,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3016,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3038,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3045,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
