Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L303,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L305,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L308,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L309,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L312,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L313,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L318,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L319,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L322,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L323,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L328,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L329,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L332,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L333,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L336,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L337,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L340,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L341,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L346,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L347,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L352,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L353,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L356,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L357,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L359,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L362,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L363,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L368,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L369,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L374,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L375,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L380,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L381,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L384,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L385,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L388,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L389,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L392,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L393,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L395,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L398,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L399,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L404,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L405,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L410,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L411,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L416,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L417,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L422,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L423,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L428,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L429,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L434,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L435,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L440,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L441,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L444,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L445,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L447,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L450,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L451,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L453,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L456,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L457,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L460,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L461,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L464,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L465,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L467,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L470,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L471,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L476,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L477,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L482,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L483,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L488,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L489,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L492,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L493,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L495,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L498,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L499,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L504,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L505,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L510,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L511,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L516,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L517,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L520,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L521,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L523,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L526,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L527,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L532,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L533,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L535,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L538,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L539,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L541,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L544,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L545,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L548,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L549,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L552,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L553,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L558,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L559,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L561,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L564,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L565,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L570,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
